"site_code","measurement_start_utc","measurement_end_utc","species_code","value"
"CLDP0024","2021-03-15 01:00:00","2021-03-15 02:00:00","PM25","6.81912067278572"
"CLDP0024","2021-03-15 02:00:00","2021-03-15 03:00:00","PM25","6.80937149383805"
"CLDP0024","2021-03-15 03:00:00","2021-03-15 04:00:00","PM25","7.41864788337187"
"CLDP0024","2021-03-15 04:00:00","2021-03-15 05:00:00","PM25","8.37429760607806"
"CLDP0024","2021-03-15 05:00:00","2021-03-15 06:00:00","PM25","8.22586270912833"
"CLDP0024","2021-03-15 06:00:00","2021-03-15 07:00:00","PM25","9.32968333439393"
"CLDP0024","2021-03-15 07:00:00","2021-03-15 08:00:00","PM25","10.3978102458607"
"CLDP0024","2021-03-15 08:00:00","2021-03-15 09:00:00","PM25","11.1008282731927"
"CLDP0024","2021-03-15 09:00:00","2021-03-15 10:00:00","PM25","10.0302877352454"
"CLDP0024","2021-03-15 10:00:00","2021-03-15 11:00:00","PM25","8.73517656944014"
"CLDP0024","2021-03-15 11:00:00","2021-03-15 12:00:00","PM25","5.88644051168276"
"CLDP0024","2021-03-15 12:00:00","2021-03-15 13:00:00","PM25","5.51264926189726"
"CLDP0024","2021-03-15 13:00:00","2021-03-15 14:00:00","PM25","6.32595553392714"
"CLDP0024","2021-03-15 14:00:00","2021-03-15 15:00:00","PM25","6.69159194832263"
"CLDP0024","2021-03-15 15:00:00","2021-03-15 16:00:00","PM25","6.76491943348538"
"CLDP0024","2021-03-15 16:00:00","2021-03-15 17:00:00","PM25","8.19280558440996"
"CLDP0024","2021-03-15 17:00:00","2021-03-15 18:00:00","PM25","9.72387802947651"
"CLDP0024","2021-03-15 18:00:00","2021-03-15 19:00:00","PM25","11.4361252711036"
"CLDP0024","2021-03-15 19:00:00","2021-03-15 20:00:00","PM25","14.6285717267575"
"CLDP0024","2021-03-15 20:00:00","2021-03-15 21:00:00","PM25","15.92460465778"
"CLDP0024","2021-03-15 21:00:00","2021-03-15 22:00:00","PM25","10.7249438387415"
"CLDP0024","2021-03-15 22:00:00","2021-03-15 23:00:00","PM25","8.85857827359979"
"CLDP0024","2021-03-15 23:00:00","2021-03-16 00:00:00","PM25","8.82371929634701"
"CLDP0025","2021-03-08 00:00:00","2021-03-08 01:00:00","NO2","56.3169757920917"
"CLDP0025","2021-03-08 01:00:00","2021-03-08 02:00:00","NO2","57.3642010048675"
"CLDP0025","2021-03-08 02:00:00","2021-03-08 03:00:00","NO2","55.194125808901"
"CLDP0025","2021-03-08 03:00:00","2021-03-08 04:00:00","NO2","54.9598101549503"
"CLDP0025","2021-03-08 04:00:00","2021-03-08 05:00:00","NO2","54.1448764438463"
"CLDP0025","2021-03-08 05:00:00","2021-03-08 06:00:00","NO2","50.271917521929"
"CLDP0025","2021-03-08 06:00:00","2021-03-08 07:00:00","NO2","60.2860257290379"
"CLDP0025","2021-03-08 07:00:00","2021-03-08 08:00:00","NO2","67.98973761123"
"CLDP0025","2021-03-08 08:00:00","2021-03-08 09:00:00","NO2","67.0397726168607"
"CLDP0025","2021-03-08 09:00:00","2021-03-08 10:00:00","NO2","55.9478739166128"
"CLDP0025","2021-03-08 10:00:00","2021-03-08 11:00:00","NO2","54.0754068835573"
"CLDP0025","2021-03-08 11:00:00","2021-03-08 12:00:00","NO2","39.4523238883596"
"CLDP0025","2021-03-08 12:00:00","2021-03-08 13:00:00","NO2","40.6498514289331"
"CLDP0025","2021-03-08 13:00:00","2021-03-08 14:00:00","NO2","46.6133022849523"
"CLDP0025","2021-03-08 14:00:00","2021-03-08 15:00:00","NO2","60.2212129275402"
"CLDP0025","2021-03-08 15:00:00","2021-03-08 16:00:00","NO2","53.6355530980928"
"CLDP0025","2021-03-08 16:00:00","2021-03-08 17:00:00","NO2","32.9527992573524"
"CLDP0025","2021-03-08 17:00:00","2021-03-08 18:00:00","NO2","31.4881698813301"
"CLDP0025","2021-03-08 18:00:00","2021-03-08 19:00:00","NO2","58.7254611227601"
"CLDP0025","2021-03-08 19:00:00","2021-03-08 20:00:00","NO2","81.6846079052566"
"CLDP0025","2021-03-08 20:00:00","2021-03-08 21:00:00","NO2","90.5630902851809"
"CLDP0025","2021-03-08 21:00:00","2021-03-08 22:00:00","NO2","87.2612485161725"
"CLDP0025","2021-03-08 22:00:00","2021-03-08 23:00:00","NO2","78.134991141747"
"CLDP0025","2021-03-08 23:00:00","2021-03-09 00:00:00","NO2","64.9610501100298"
"CLDP0025","2021-03-09 00:00:00","2021-03-09 01:00:00","NO2","71.7793248576032"
"CLDP0025","2021-03-09 01:00:00","2021-03-09 02:00:00","NO2","63.2645671548136"
"CLDP0025","2021-03-09 02:00:00","2021-03-09 03:00:00","NO2","57.9253366237427"
"CLDP0025","2021-03-09 03:00:00","2021-03-09 04:00:00","NO2","41.6911131592229"
"CLDP0025","2021-03-09 04:00:00","2021-03-09 05:00:00","NO2","41.577118767588"
"CLDP0025","2021-03-09 05:00:00","2021-03-09 06:00:00","NO2","56.8107628039838"
"CLDP0025","2021-03-09 06:00:00","2021-03-09 07:00:00","NO2","68.6229426021234"
"CLDP0025","2021-03-09 07:00:00","2021-03-09 08:00:00","NO2","77.4383192039055"
"CLDP0025","2021-03-09 08:00:00","2021-03-09 09:00:00","NO2","66.054245636733"
"CLDP0025","2021-03-09 09:00:00","2021-03-09 10:00:00","NO2","52.1464743556364"
"CLDP0025","2021-03-09 10:00:00","2021-03-09 11:00:00","NO2","46.7340903814806"
"CLDP0025","2021-03-09 11:00:00","2021-03-09 12:00:00","NO2","29.4231008544447"
"CLDP0025","2021-03-09 12:00:00","2021-03-09 13:00:00","NO2","30.0045969359036"
"CLDP0025","2021-03-09 13:00:00","2021-03-09 14:00:00","NO2","37.1017434600845"
"CLDP0025","2021-03-09 14:00:00","2021-03-09 15:00:00","NO2","37.068520796271"
"CLDP0025","2021-03-09 15:00:00","2021-03-09 16:00:00","NO2","34.858482513017"
"CLDP0025","2021-03-09 16:00:00","2021-03-09 17:00:00","NO2","46.7359836648737"
"CLDP0025","2021-03-09 17:00:00","2021-03-09 18:00:00","NO2","66.2901079849568"
"CLDP0025","2021-03-09 18:00:00","2021-03-09 19:00:00","NO2","70.2193656419362"
"CLDP0025","2021-03-09 19:00:00","2021-03-09 20:00:00","NO2","57.3287884063969"
"CLDP0025","2021-03-09 20:00:00","2021-03-09 21:00:00","NO2","45.0481307238062"
"CLDP0025","2021-03-09 21:00:00","2021-03-09 22:00:00","NO2","29.4680521232152"
"CLDP0025","2021-03-09 22:00:00","2021-03-09 23:00:00","NO2","20.2222656477814"
"CLDP0025","2021-03-09 23:00:00","2021-03-10 00:00:00","NO2","14.6787597132197"
"CLDP0025","2021-03-10 00:00:00","2021-03-10 01:00:00","NO2","14.6707086604873"
"CLDP0025","2021-03-10 01:00:00","2021-03-10 02:00:00","NO2","12.1222116386813"
"CLDP0025","2021-03-10 02:00:00","2021-03-10 03:00:00","NO2","11.8473874185574"
"CLDP0025","2021-03-10 03:00:00","2021-03-10 04:00:00","NO2","8.51337304315195"
"CLDP0025","2021-03-10 04:00:00","2021-03-10 05:00:00","NO2","6.76509829146888"
"CLDP0025","2021-03-10 05:00:00","2021-03-10 06:00:00","NO2","12.9985875459071"
"CLDP0025","2021-03-10 06:00:00","2021-03-10 07:00:00","NO2","20.0553405011514"
"CLDP0025","2021-03-10 07:00:00","2021-03-10 08:00:00","NO2","27.4261969053734"
"CLDP0025","2021-03-10 08:00:00","2021-03-10 09:00:00","NO2","24.2469761040202"
"CLDP0025","2021-03-10 09:00:00","2021-03-10 10:00:00","NO2","22.4610930832876"
"CLDP0025","2021-03-10 10:00:00","2021-03-10 11:00:00","NO2","16.6933158242361"
"CLDP0025","2021-03-10 11:00:00","2021-03-10 12:00:00","NO2","18.648585024481"
"CLDP0025","2021-03-10 12:00:00","2021-03-10 13:00:00","NO2","20.5875167322752"
"CLDP0025","2021-03-10 13:00:00","2021-03-10 14:00:00","NO2","19.6726527743967"
"CLDP0025","2021-03-10 14:00:00","2021-03-10 15:00:00","NO2","19.4652187344699"
"CLDP0025","2021-03-10 15:00:00","2021-03-10 16:00:00","NO2","20.3476800980808"
"CLDP0025","2021-03-10 16:00:00","2021-03-10 17:00:00","NO2","17.3990964056602"
"CLDP0025","2021-03-10 17:00:00","2021-03-10 18:00:00","NO2","14.1533544645001"
"CLDP0025","2021-03-10 18:00:00","2021-03-10 19:00:00","NO2","14.6986923626192"
"CLDP0025","2021-03-10 19:00:00","2021-03-10 20:00:00","NO2","14.0624426733092"
"CLDP0025","2021-03-10 20:00:00","2021-03-10 21:00:00","NO2","10.5677879559306"
"CLDP0025","2021-03-10 21:00:00","2021-03-10 22:00:00","NO2","8.99107269066143"
"CLDP0025","2021-03-10 22:00:00","2021-03-10 23:00:00","NO2","10.7986475207641"
"CLDP0025","2021-03-10 23:00:00","2021-03-11 00:00:00","NO2","5.0757440680859"
"CLDP0025","2021-03-11 00:00:00","2021-03-11 01:00:00","NO2","5.36966321090989"
"CLDP0025","2021-03-11 01:00:00","2021-03-11 02:00:00","NO2","3.69080945591135"
"CLDP0025","2021-03-11 02:00:00","2021-03-11 03:00:00","NO2","2.01074353441318"
"CLDP0025","2021-03-11 03:00:00","2021-03-11 04:00:00","NO2","4.07621015475928"
"CLDP0025","2021-03-11 04:00:00","2021-03-11 05:00:00","NO2","5.79975622396607"
"CLDP0025","2021-03-11 05:00:00","2021-03-11 06:00:00","NO2","10.6982981431902"
"CLDP0025","2021-03-11 06:00:00","2021-03-11 07:00:00","NO2","13.3339838034396"
"CLDP0025","2021-03-11 07:00:00","2021-03-11 08:00:00","NO2","15.725919301087"
"CLDP0025","2021-03-11 08:00:00","2021-03-11 09:00:00","NO2","16.8083656484603"
"CLDP0025","2021-03-11 09:00:00","2021-03-11 10:00:00","NO2","17.0339807671993"
"CLDP0025","2021-03-11 10:00:00","2021-03-11 11:00:00","NO2","15.0840477843135"
"CLDP0025","2021-03-11 11:00:00","2021-03-11 12:00:00","NO2","15.7182116369179"
"CLDP0025","2021-03-11 12:00:00","2021-03-11 13:00:00","NO2","19.0645151022942"
"CLDP0025","2021-03-11 13:00:00","2021-03-11 14:00:00","NO2","22.3144910196905"
"CLDP0025","2021-03-11 14:00:00","2021-03-11 15:00:00","NO2","19.9711581476267"
"CLDP0025","2021-03-11 15:00:00","2021-03-11 16:00:00","NO2","27.4570590014353"
"CLDP0025","2021-03-11 16:00:00","2021-03-11 17:00:00","NO2","26.7129410021837"
"CLDP0025","2021-03-11 17:00:00","2021-03-11 18:00:00","NO2","24.1592450930829"
"CLDP0025","2021-03-11 18:00:00","2021-03-11 19:00:00","NO2","22.9185633426117"
"CLDP0025","2021-03-11 19:00:00","2021-03-11 20:00:00","NO2","22.659503321378"
"CLDP0025","2021-03-11 20:00:00","2021-03-11 21:00:00","NO2","21.6185084015297"
"CLDP0025","2021-03-11 21:00:00","2021-03-11 22:00:00","NO2","20.3998146588715"
"CLDP0025","2021-03-11 22:00:00","2021-03-11 23:00:00","NO2","19.1302283992975"
"CLDP0025","2021-03-11 23:00:00","2021-03-12 00:00:00","NO2","16.7549543312842"
"CLDP0025","2021-03-12 00:00:00","2021-03-12 01:00:00","NO2","17.6714944669842"
"CLDP0025","2021-03-12 01:00:00","2021-03-12 02:00:00","NO2","12.7697832270409"
"CLDP0025","2021-03-12 02:00:00","2021-03-12 03:00:00","NO2","12.9857541744759"
"CLDP0025","2021-03-12 03:00:00","2021-03-12 04:00:00","NO2","10.7279819091714"
"CLDP0025","2021-03-12 04:00:00","2021-03-12 05:00:00","NO2","11.1749687348191"
"CLDP0025","2021-03-12 05:00:00","2021-03-12 06:00:00","NO2","14.9818439819235"
"CLDP0025","2021-03-12 06:00:00","2021-03-12 07:00:00","NO2","24.9330457460586"
"CLDP0025","2021-03-12 07:00:00","2021-03-12 08:00:00","NO2","27.1091642455387"
"CLDP0025","2021-03-12 08:00:00","2021-03-12 09:00:00","NO2","24.49633628171"
"CLDP0025","2021-03-12 09:00:00","2021-03-12 10:00:00","NO2","26.8322633619624"
"CLDP0025","2021-03-12 10:00:00","2021-03-12 11:00:00","NO2","21.6126605870943"
"CLDP0025","2021-03-12 11:00:00","2021-03-12 12:00:00","NO2","14.4450082454537"
"CLDP0025","2021-03-12 12:00:00","2021-03-12 13:00:00","NO2","17.984904351351"
"CLDP0025","2021-03-12 13:00:00","2021-03-12 14:00:00","NO2","20.5377821125533"
"CLDP0025","2021-03-12 14:00:00","2021-03-12 15:00:00","NO2","24.0277695666701"
"CLDP0025","2021-03-12 15:00:00","2021-03-12 16:00:00","NO2","27.1751048887705"
"CLDP0025","2021-03-12 16:00:00","2021-03-12 17:00:00","NO2","29.7339473247014"
"CLDP0025","2021-03-12 17:00:00","2021-03-12 18:00:00","NO2","33.3059929319035"
"CLDP0025","2021-03-12 18:00:00","2021-03-12 19:00:00","NO2","33.9709277510197"
"CLDP0025","2021-03-12 19:00:00","2021-03-12 20:00:00","NO2","29.3644950476287"
"CLDP0025","2021-03-12 20:00:00","2021-03-12 21:00:00","NO2","20.398132699921"
"CLDP0025","2021-03-12 21:00:00","2021-03-12 22:00:00","NO2","15.9837316016114"
"CLDP0025","2021-03-12 22:00:00","2021-03-12 23:00:00","NO2","12.206325547837"
"CLDP0025","2021-03-12 23:00:00","2021-03-13 00:00:00","NO2","9.07181465669042"
"CLDP0025","2021-03-13 00:00:00","2021-03-13 01:00:00","NO2","10.8304359263054"
"CLDP0025","2021-03-13 01:00:00","2021-03-13 02:00:00","NO2","9.75923442907217"
"CLDP0025","2021-03-13 02:00:00","2021-03-13 03:00:00","NO2","7.13758467876407"
"CLDP0025","2021-03-13 03:00:00","2021-03-13 04:00:00","NO2","10.1482572889229"
"CLDP0025","2021-03-13 04:00:00","2021-03-13 05:00:00","NO2","9.89218053629325"
"CLDP0025","2021-03-13 05:00:00","2021-03-13 06:00:00","NO2","10.7949619559634"
"CLDP0025","2021-03-13 06:00:00","2021-03-13 07:00:00","NO2","13.1358372369386"
"CLDP0025","2021-03-13 07:00:00","2021-03-13 08:00:00","NO2","15.3119702909446"
"CLDP0025","2021-03-13 08:00:00","2021-03-13 09:00:00","NO2","15.6450460470281"
"CLDP0025","2021-03-13 09:00:00","2021-03-13 10:00:00","NO2","15.6257854125586"
"CLDP0025","2021-03-13 10:00:00","2021-03-13 11:00:00","NO2","16.2866722923004"
"CLDP0025","2021-03-13 11:00:00","2021-03-13 12:00:00","NO2","18.1532273385974"
"CLDP0025","2021-03-13 12:00:00","2021-03-13 13:00:00","NO2","19.6086589601593"
"CLDP0025","2021-03-13 13:00:00","2021-03-13 14:00:00","NO2","19.8749937320527"
"CLDP0025","2021-03-13 14:00:00","2021-03-13 15:00:00","NO2","22.882534019797"
"CLDP0025","2021-03-13 15:00:00","2021-03-13 16:00:00","NO2","26.1413668133232"
"CLDP0025","2021-03-13 16:00:00","2021-03-13 17:00:00","NO2","26.0757205091369"
"CLDP0025","2021-03-13 17:00:00","2021-03-13 18:00:00","NO2","24.4657337884652"
"CLDP0025","2021-03-13 18:00:00","2021-03-13 19:00:00","NO2","26.511608149003"
"CLDP0025","2021-03-13 19:00:00","2021-03-13 20:00:00","NO2","29.5036819221076"
